avg_data_time,avg_fb_time,avg_opt_time,avg_step_time,grad_norm,loss,loss_q0,loss_q1,loss_q2,mse,mse_q0,mse_q1,mse_q2,param_norm,samples,seg_ce,seg_ce_q0,seg_ce_q1,seg_ce_q2,seg_dice,seg_dice_q0,seg_dice_q1,seg_dice_q2,seg_focal,seg_focal_q0,seg_focal_q1,seg_focal_q2,seg_presence,seg_presence_q0,seg_presence_q1,seg_presence_q2,step,loss_q3,mse_q3,seg_ce_q3,seg_dice_q3,seg_focal_q3,seg_presence_q3
0.009890432357788087,0.4590886425971985,0.15560853004455566,0.667816858291626,0.4622607539426861,0.474114155769348,0.8016822261003708,0.5691880190914331,0.3404534598144049,0.03452389933168886,0.045324893974101346,0.03289573179614363,0.03022297075169795,248.46640223490604,8008,0.10061452448368075,0.1581361562903247,0.11576868906015103,0.05579506012312535,0.9114068269729614,0.9623673771744345,0.9435044665529272,0.8799658449072586,0.018677662583068008,0.01886645510829799,0.017624765498130912,0.017351803842165524,0.06657967541599642,0.08336646686393805,0.06232222924867379,0.0575659770159826,1000,0.17864165175706143,0.02957739486979941,0.07355668842986533,0.859181644084553,0.0210090730106458,0.06320828075816588
0.0006251215934753418,0.4623767518997192,0.15655667543411256,0.6667285895347596,0.42462301082886733,0.4651164907217026,0.7981237496562932,0.5600455677627926,0.3313840675083072,0.03231545422226191,0.044407475309156265,0.030676227368748,0.02756957725781684,248.47612374197953,8808,0.09669713690876962,0.1584594561975804,0.11386698536315366,0.05217099662004697,0.9023062360286711,0.9606832733106369,0.9413081597332933,0.8694807570992097,0.017792316656559694,0.017923235654568843,0.01744761037181564,0.01608037211076179,0.06464884482789786,0.07339581337771457,0.06699064670510556,0.0647604085218086,1100,0.17368001033469,0.026686028245430746,0.06241166552916022,0.8381628042990619,0.019684386471895,0.0535922184411326
0.030536532402038574,0.4168178844451904,0.16670080184936523,0.6310988473892212,0.43732471145465135,0.47448941290378566,0.8127017274998022,0.5546010394988979,0.3362142228506465,0.03178183266893028,0.04675872158704763,0.02933888384163967,0.025556095631763257,248.4837340079912,9608,0.09612413875758652,0.1596971723879353,0.1148781472899644,0.05322786715419535,0.9025209391117094,0.9643565142553964,0.9342622175592501,0.8748718834815808,0.01576616602949798,0.016164893556261477,0.015477063051732291,0.014632994000286977,0.059913975920644534,0.07282322331144511,0.060764012273614366,0.05274364700382771,1200,0.17055124170448044,0.024468209260880065,0.05098868968586123,0.8318903810942353,0.016697792998927437,0.0523033362346474
0.0006434011459350586,0.45415119171142576,0.15934502601623535,0.6629539585113525,0.39396223098076805,0.4733584088087083,0.7927104483747711,0.5644470705328701,0.32878727961137794,0.028611213676631456,0.03832939211191708,0.02752889006041756,0.02417137857117406,248.4912996987406,10408,0.09632701367139816,0.16002729500123597,0.11731471354577026,0.050129071384065436,0.8981323486566545,0.9581057919023179,0.9416865046336278,0.8716650873939428,0.015273561784997584,0.015222727911363186,0.01507255253947783,0.01444766725914155,0.059078490260289995,0.06867419193420081,0.05693456956792502,0.059540003402201745,1300,0.16083765141665946,0.02325989624485374,0.04599059540778403,0.8105518665909767,0.0162571785179898,0.050753854250651806
0.028843090534210206,0.4514853763580322,0.150735182762146,0.6532157683372497,0.3981991892725231,0.4543857750296591,0.7906349070907869,0.5578030409789321,0.32850627744863486,0.027624706234782925,0.036284148520261926,0.027415691782711155,0.02419303223339435,248.5010985641012,11208,0.09076529778540135,0.15904316098726903,0.11421121867133834,0.0510509861680457,0.8886623305082323,0.9589929946304601,0.94273908805139,0.8599012935827227,0.015102297393605113,0.01636527061520008,0.013607758005140445,0.014506395877844792,0.06151958393165842,0.06889983246069326,0.06247730860209995,0.05483925340314242,1400,0.1581328384542235,0.022978952136520583,0.04169156770379354,0.7973496384090851,0.01594419473701197,0.060025847294246384
0.0006822371482849122,0.4430642938613892,0.1719493842124939,0.6624522018432617,0.4333281615834578,0.46789061188697795,0.7965091306429637,0.5608959304123387,0.33352138878156756,0.026948570869863037,0.034700676673450115,0.027053202461542133,0.02329936874836375,248.51405808137963,12008,0.09373488016426564,0.15848807266985,0.11552228498749613,0.05116533052447873,0.892526532411575,0.9656457144480491,0.9397725020966877,0.8714291667565706,0.01560336995404214,0.015142651592703676,0.015187363501456457,0.014907681087303606,0.07455176805611696,0.08069962971673623,0.06820342948024226,0.07699220956662126,1500,0.15189139434160334,0.022162720962212633,0.043674734535698694,0.7856366998110059,0.01721712895072039,0.07226504709523834
0.030482256412506105,0.442491979598999,0.16419789791107178,0.6578555417060852,0.42555935846900395,0.46360576421022404,0.7796330846570162,0.5561469987619155,0.3261244587722371,0.02823335371911526,0.03680559638370239,0.027701897555779596,0.0244512196955948,248.52388583737144,12808,0.08983532916754482,0.1575048593459306,0.1127612421690833,0.0455668676044039,0.8775947582721705,0.957702131734954,0.9394214571106664,0.8616952055790386,0.013718773415312168,0.013974015281915109,0.01355408817328805,0.013004585810494233,0.061076462478376926,0.07294779104672165,0.06134293641776362,0.05447558493002271,1600,0.14898021643990775,0.02289803948272305,0.03302123456682807,0.7405073467244956,0.014272884470481556,0.05391602053396824
0.0006277394294738769,0.471456983089447,0.15538247108459471,0.6781643891334533,0.47734162795764257,0.4483240714669228,0.8002200372973264,0.5632060316819992,0.3229612033156786,0.02978232080116867,0.03867497922358466,0.029486830538463942,0.026465587180984355,248.5356893232159,13608,0.08440800774842504,0.15732798238798074,0.11176585461254476,0.041285067399525435,0.8565249377489089,0.9651747914601343,0.9419013933529927,0.847384073862842,0.013943822314031424,0.01536406053477252,0.013095325869187801,0.012760085295703202,0.0655486233229749,0.08035530445013887,0.05913063776974995,0.060959583131240384,1700,0.13974456700951018,0.0249932223304188,0.03385887080715235,0.6879619857146275,0.014529042638908913,0.06198015871515135
0.03014282703399658,0.4698706269264221,0.15071449756622315,0.6739845585823059,0.46902838263804625,0.45341844484210014,0.7916670903926942,0.5584312642588839,0.31877935962527193,0.028484350554645047,0.03564143965883951,0.028101058960490408,0.025541436424508155,248.54701534291146,14408,0.08484434105455874,0.15668645828235458,0.1098203037671631,0.04184489870317164,0.8561743217706681,0.96403219525407,0.9452216135063755,0.8477769587676566,0.013701443495228888,0.015131286231846338,0.012537221273000767,0.013427037509226518,0.08081314669921998,0.10324497251067223,0.07317768513853784,0.07766491150805292,1800,0.14273037007393466,0.024476630019320968,0.029602771532690322,0.6723613476983596,0.013646591128556481,0.06876954552829986
0.0006874632835388183,0.44378718852996824,0.1741648006439209,0.6661258506774902,0.4765221411758966,0.4419175337255001,0.7978557468108506,0.561889708787203,0.32961851491856936,0.027569542787969113,0.03434895745316602,0.027833403684198843,0.025198995483232966,248.55502182571428,15208,0.08335981421172617,0.15815118837939654,0.11250331245362753,0.04523752479169942,0.8481152534484864,0.9655358898250955,0.9393665349483487,0.8529644338645741,0.012970053008757537,0.013588765765155629,0.012393098780885348,0.012681706025455129,0.07008288180630187,0.09607403943759302,0.059141198566067005,0.06363142231121352,1900,0.13068514369254877,0.023738359131438784,0.027881988785554496,0.6582066990608392,0.013246822506622527,0.06404896088724216
0.028191328048706055,0.46691547870635985,0.16734877586364746,0.6834047770500183,0.44263631627466826,0.45985182404518127,0.7900947079869916,0.5628645014994349,0.3261947713315191,0.0281560138054192,0.03623204298427541,0.027663112599945174,0.02491711393879549,248.56502661061532,16008,0.08537800334393979,0.1579929895588918,0.11203511992415179,0.041209771261169675,0.8536761808395383,0.9605071667967172,0.945531365651529,0.8557606550860288,0.012278010370209818,0.012998227468173354,0.011877183601242106,0.011334119979383921,0.06769983719219452,0.08163478639747557,0.0663383642886313,0.05695404329915242,2000,0.13470536607139275,0.023473036990679343,0.025452168140699095,0.6354208239849576,0.012958733736477946,0.0657480546908621
0.0006763339042663574,0.4573881411552429,0.14601617097854613,0.6546768689155579,0.45921168444319865,0.4652177174389362,0.7932716066447592,0.5596696752309804,0.328367004567142,0.02674565322697162,0.03247666211189846,0.027416395246982597,0.024100204095311835,248.57536712370697,16808,0.08729860387742516,0.15903175256859797,0.11338739644736055,0.04315779756805205,0.8626265341043476,0.9625883741447557,0.9340789034962657,0.8576431295990405,0.0123089356906712,0.012540987618894384,0.011470840501133348,0.012387191607064786,0.06799029522109781,0.07533361768191053,0.06707559963455427,0.06253488454388295,2100,0.1325768207074605,0.022409079106230478,0.026578514765926278,0.6639060395502903,0.012905764224672173,0.06717844612825635
0.0007805180549621582,0.47082216024398804,0.15656044006347655,0.6818013000488281,0.45915234702514834,0.47536010593175887,0.7931275854196249,0.5641719504844315,0.31899192374613533,0.02540051441639661,0.030326016013397752,0.026146872930748532,0.02260766318067906,248.58340494695,17608,0.09145059283822776,0.16011722305697698,0.11530559135730867,0.04080395501934817,0.85968166410923,0.9604122039983094,0.9353706165801644,0.8591300908062188,0.013534586364403361,0.01372972190497033,0.013014766149396133,0.012765169464465648,0.08694503545993938,0.08722304311505785,0.0911212862014424,0.0724150972557255,2200,0.13574241386255723,0.02124589531180951,0.029224834284632562,0.647391821001913,0.01467052681862816,0.09604118524149961
0.03244727611541748,0.4331685209274292,0.17230790376663208,0.6557290887832642,0.43779376087326427,0.46392791748046874,0.79627756587225,0.5584725786798764,0.32140007995069036,0.02538251858204604,0.03191614235241209,0.02533608102904899,0.022742771487683056,248.59643905548032,18408,0.08881798380985856,0.16061432756970276,0.11297225383376429,0.04336646339390429,0.8574968004226686,0.9599100099736124,0.9423498213291162,0.8500046300888061,0.013001406854018575,0.013446377028697097,0.012083069425508651,0.012825201593805105,0.07464228406388428,0.08711812272199886,0.06468540425696895,0.06889867551850325,2300,0.13166793644175695,0.021078339330641564,0.028887338644304036,0.6434353872881095,0.013862421380955784,0.07970652639642913
0.000637362003326416,0.4728563404083252,0.15839067697525025,0.684377691745758,0.4271293351127502,0.46082653254270534,0.7837311991857829,0.5539988560335977,0.32497678392312734,0.024933393485844134,0.028744978343196434,0.025558153114148555,0.023259108695624912,248.6032194081771,19208,0.08776091858744624,0.1587154733341768,0.11014996217120263,0.04336912262740293,0.8451837044954303,0.9603657593967718,0.9429616874172578,0.8539412096142767,0.012659456185065211,0.013310616496318118,0.0124412329978354,0.011728846610904758,0.07752901757834481,0.08887581364251677,0.07694068564811649,0.06891873212721708,2400,0.12383750290134735,0.02152803182906035,0.024715837480842474,0.6044470236009489,0.013004666422398722,0.07327064208220692
0.029030630588531493,0.43787834882736204,0.16569180488586427,0.6508103799819946,0.4173787173808739,0.44447304382920255,0.7785751722790868,0.5521607758033847,0.3260574473275079,0.02481805581599474,0.028625836832269217,0.025523265628587626,0.02329244928227532,248.61036160818935,20008,0.08493818905204531,0.15867689183823366,0.11009396619739993,0.04175199825420148,0.8373487865924837,0.9585856474595631,0.9425732819806963,0.8523192011647749,0.013172974917106332,0.01273845248917108,0.012911167727517232,0.012286780756484306,0.0720950839889701,0.08006707176585037,0.06641666309442375,0.06972495172651383,2500,0.12936629260509788,0.021890273238991332,0.028432444420079105,0.6088253970437205,0.014581873400810172,0.07232330278263904
0.0007094025611877441,0.4727586054801941,0.15973589897155763,0.6808739399909973,0.44210176527510303,0.4509325969219205,0.7820436309736504,0.5590719055705876,0.32042675988796454,0.024664895515888925,0.029096721044669954,0.02497046479605481,0.022812121514326468,248.61769102637683,20808,0.0843039819598198,0.15910068448059841,0.11263786116378566,0.0410887958863989,0.8393005800247192,0.9596597429078362,0.943333877222187,0.851609028608371,0.01153984291478992,0.01238422731582362,0.011271383518797492,0.010795525470987333,0.06494755820604044,0.07157704185542225,0.05650849795077693,0.0637740580388942,2600,0.12730309221893557,0.021561266221106035,0.020741348015144455,0.5996535009145729,0.011651825150474896,0.06750953222508535
0.031919217109680174,0.43996639728546144,0.1627972888946533,0.6538210916519165,0.43839843918595106,0.4301156029105184,0.7862317167996056,0.551102350493079,0.3190241771998833,0.02452584963291885,0.03087445334251461,0.025180452132543305,0.022400531303430102,248.6253708501978,21608,0.08162538006901743,0.15935198954545743,0.11248974436984478,0.04043880127935977,0.8264938330650331,0.9612700545071253,0.9344202647510081,0.8502789077334372,0.012274469332769504,0.012449908726772315,0.011371150728116185,0.011962756346326065,0.06329028101637962,0.06352276426276877,0.05806527333786188,0.05362650769377488,2700,0.11705171850255933,0.02047718205404551,0.023828144068829726,0.5926763737743549,0.013244993895800273,0.07637931670866566
0.0007094216346740723,0.4428698492050171,0.17550381422042846,0.6678062915802002,0.42897096550134206,0.43431122630834573,0.795324953419439,0.5627473912587976,0.31939287237823005,0.02448837488889694,0.02918308836230067,0.02517748511419063,0.02284790214151145,248.63273978639631,22408,0.0827617172151804,0.16119387779342997,0.11461486772793097,0.03860414707567547,0.827597686648369,0.9593993432066408,0.9401813219233255,0.8521063289046283,0.013155869389884176,0.01350126081418372,0.012242580257447027,0.012033763809595255,0.0721206234605052,0.08696129061464807,0.06698343313935151,0.06051875628996644,2800,0.1227619812441861,0.02149836558522443,0.02903219463608405,0.5905374565981496,0.01476953627782002,0.07549324418173473
0.03249905824661255,0.46525495767593383,0.1665325403213501,0.6875850558280945,0.4142038261144907,0.44230519846081756,0.7770996005911578,0.5461616423670901,0.32511389270350655,0.024283251818269493,0.029392002121006188,0.024914545662425167,0.022436684646194232,248.63969540278245,23208,0.0842061109468342,0.15842821535311252,0.11094639812492664,0.04236439912028578,0.8387737470865249,0.9615815953204506,0.9360083283649545,0.8548977727913742,0.011958126737736158,0.012854567434834792,0.011350459149710961,0.011409678174395902,0.05442027362878431,0.06282088155796944,0.050966518434708834,0.050624335022522775,2900,0.11853071746122033,0.020470495388838317,0.02478684993566934,0.5922603313786995,0.012326886467249595,0.05396887090978805
0.0007328271865844726,0.45716553449630737,0.15589595556259156,0.6689502453804016,0.39351025874380413,0.45358285814523713,0.7756195533566359,0.5629302918614438,0.32076786472549995,0.023885724674910302,0.026903310481731477,0.024787414420525816,0.02262701115237094,248.64631684382803,24008,0.08516579017043116,0.15820958396283594,0.11413254992878845,0.041488953633233905,0.8398849964141846,0.9597794262374321,0.9409350909996982,0.8480455363696479,0.012233103732578457,0.012531228577036679,0.01120822035953106,0.012490102026242542,0.07143910770304501,0.073939325269766,0.06477442727104497,0.07563930466981998,3000,0.124793975603777,0.020957167250114487,0.02177674008359377,0.5837340941140936,0.01272981981286308,0.07109083522336326
0.0006427311897277832,0.4873584222793579,0.15418602466583253,0.6933946466445923,0.420926466167874,0.44154446199536324,0.780902502082643,0.5592954395490405,0.3234307467199789,0.02357430521398784,0.026251992723219614,0.024569982573675198,0.022618714351170112,248.65539308977168,24808,0.08295201737433672,0.15929952579200599,0.11323600237449381,0.044149753628390874,0.8275645983219145,0.9614617190663771,0.9423664774050557,0.8472165477157814,0.011700542261824008,0.01276193592924053,0.01063497005805873,0.011692278421400948,0.06593592154793439,0.0784117774076996,0.05993946852456587,0.06726598381848618,3100,0.11709621015936146,0.020968554187566033,0.018347142338752766,0.5612154018878941,0.011819394677877418,0.059069168276619205
0.04194498777389526,0.4499968910217285,0.14512975454330446,0.645868558883667,0.4343855342035175,0.4585204654932022,0.7821684908751698,0.5564604955680161,0.3280709777477286,0.023074230495840307,0.025067847842971502,0.024088760919290252,0.022222436631575318,248.66656640974932,25608,0.08866804242134092,0.160063972507698,0.11387623455917953,0.04434591435471884,0.8471924394369122,0.9599774436674259,0.9375153447239147,0.8512976106238246,0.013136522364802656,0.013645840882985054,0.013282111986061038,0.012738865593241323,0.07138249561190604,0.07685505042464477,0.06881906554437445,0.07116927200892335,3200,0.12425521142366852,0.020600059618138596,0.028683795552286843,0.609399214055803,0.012841492122970522,0.06826796802019497
0.0007103180885314941,0.48795318126678466,0.15259161710739136,0.6905771803855896,0.4470489885680267,0.42906069159507754,0.7780627307171625,0.5585892053848913,0.3258211622367034,0.02231049573048949,0.024093600154931966,0.023753993233098045,0.02183951863364592,248.67369741750505,26408,0.08107443330809469,0.15899555780924857,0.11395838769043194,0.04226386319543862,0.8184864383935928,0.961752832556764,0.9417820203113056,0.8517875181662067,0.012166464081965391,0.013384549960998509,0.010803723062841806,0.01189731664049465,0.07764917510678061,0.09070313814117983,0.06751438689587468,0.07684676060893546,3300,0.12342124148193043,0.02008524454214562,0.022048163377695672,0.5781299999709864,0.012466262211091808,0.07568854449210306
0.03198728561401367,0.45456555366516116,0.14721140146255493,0.6527927851676941,0.42753030434362316,0.44516068190336233,0.7859877458214761,0.5452857523118673,0.31424227213367395,0.023681046385318035,0.02704161934088915,0.0248456934643029,0.022214110376774704,248.68611898170494,27208,0.08508414842188355,0.16040966622531422,0.11131722072315452,0.03956275165012664,0.8297761154174799,0.9609392738342285,0.9296040324429378,0.8405488704869506,0.012875173916108911,0.013996270778588954,0.012200293015336513,0.012120655831803964,0.06670717767090537,0.07909452358202543,0.0625264560711102,0.05824396096078095,3400,0.11504831537604328,0.02044117543331826,0.027546652867999028,0.5610108826700495,0.013294602816317298,0.06785544895345748
0.0006976175308227539,0.48670881032943725,0.15233117818832398,0.6865012764930725,0.4041829813208072,0.44541446477174745,0.7859243769296173,0.5613357009785029,0.3192118318472509,0.02303419390693306,0.025027604134880137,0.023849969426767134,0.022611633806988794,248.6910211983145,28008,0.08443256914615628,0.1604002118890821,0.11414985045006401,0.039949544057573984,0.8342638635635373,0.9607298099557764,0.943123290128115,0.8388585661344476,0.012567713037133216,0.013725236038731025,0.011152803343074603,0.012541547527869694,0.07895883254241196,0.08756075877725535,0.05692113913444174,0.08554031492710323,3500,0.11825909558201085,0.020631248391971696,0.024781040458848283,0.5862964221850584,0.012982456525063892,0.08725180227184004
0.028265421390533448,0.46689738273620607,0.14147688388824464,0.6611944270133973,0.4277777747015817,0.42712497264146804,0.7813849405380299,0.5467339006005502,0.3174615827999239,0.02315155504271389,0.025415923467463693,0.024205626625263554,0.02254007645914783,248.69772004192043,28808,0.07921396609395742,0.15906300703010973,0.1104822621813843,0.039561189847580794,0.8249919772148135,0.9632096196298551,0.9389607790781529,0.8439403505160886,0.011527319820597764,0.013051713077551394,0.010579468772689601,0.010658899029106675,0.06374119011685248,0.08942372867532361,0.05217572887504129,0.05369299319010743,3600,0.11581491858531265,0.020764230984525796,0.022483597679111428,0.5624359103349534,0.012129549679752346,0.06400889660685496
0.0007205486297607421,0.47086994409561156,0.16085728883743286,0.6794576001167297,0.4359242216253497,0.44493348374962816,0.7829512705657694,0.5512454204649724,0.3216684819657565,0.023016838803887364,0.02546092271710259,0.024103972566495,0.022032335053144978,248.70223128248065,29608,0.08306273207068446,0.1591155385305434,0.11262172428776301,0.03999197977194511,0.8285178858041761,0.965057951544747,0.934154368124867,0.8529382561154935,0.01114198886789382,0.012019012461364423,0.011004900411918978,0.010358656283680327,0.0761140801385045,0.08551442585318224,0.07473433605214289,0.07357263083960577,3700,0.11713862932057834,0.020399449617793795,0.018204969236973546,0.557659506198749,0.011178849194779163,0.07073597768181233
0.031070365905761718,0.47104085445404054,0.15449057579040526,0.6753772759437561,0.4539706074442547,0.44834615111351017,0.7851756433320173,0.55390159210615,0.3312292904425889,0.022496600598096852,0.02379013393379625,0.023884401795568687,0.021803331709442993,248.71557597497605,30408,0.08524284154176716,0.15959835793476948,0.11316825554036254,0.04345717262954288,0.8413574451208115,0.964942248141179,0.9380542753558412,0.8581730766174119,0.012137586418539294,0.012879826835880848,0.011646420194505977,0.011689714316087653,0.08348417252069339,0.10544697021241067,0.07704664264262355,0.07815038206127399,3800,0.12428094730856495,0.02034222974067493,0.02428486090412689,0.5942340112224075,0.012464859422065865,0.07569372908874737
0.0006463909149169922,0.4591608238220215,0.14691133975982665,0.6557486915588379,0.40794293016858707,0.450569705069065,0.7796080362684322,0.5538927402438178,0.3206905970693301,0.021311144717037683,0.02181027901692775,0.022912093479095407,0.02104587274390224,248.7326889930793,31208,0.08752215426415202,0.16055204466266432,0.11486888091738631,0.042388706036203386,0.8307091540098194,0.9630352806932517,0.935874333323502,0.842846714917509,0.012461781292222442,0.012850062596558954,0.012386576104454877,0.01166687805372077,0.06818539327476174,0.07563439717973185,0.06282095961590717,0.06794355915828133,3900,0.11876094182405394,0.01941640370105411,0.0237499572834292,0.5768629493666635,0.012831335736657764,0.06604719905447498
0.041407604217529294,0.467570858001709,0.15873018741607667,0.6758730673789978,0.3907081469491036,0.4380344012379647,0.7780854105949406,0.5497984942512136,0.3225473815472284,0.022059336677193633,0.023714928949872635,0.023188250000352288,0.021381647836173592,248.74006758591636,32008,0.08337830744683744,0.15986056350744687,0.11229360596605792,0.041690513248269896,0.8262911146879194,0.9638237094267813,0.9393180460479134,0.8487415679136109,0.012283034934662282,0.012378287893266244,0.011806849927748022,0.011686083111893288,0.06985543108778067,0.0733263973230257,0.05974366687659862,0.0778254709211202,4000,0.11709481862986974,0.02003547328456147,0.022743458501858337,0.5628525280370944,0.013238802116091665,0.06873147139870905
